Date,Price,Open,High,Low,Vol.,Change %,Ticker
2018-06-14,14778.7,14905.5,14984.8,14778.7,1220000.0,-0.43%,FPT
2018-06-13,14842.1,14588.4,14873.8,14588.4,1200000.0,1.08%,FPT
2018-06-12,14683.5,15064.1,15064.1,14493.3,3340000.0,-2.53%,FPT
2018-06-11,15064.1,15143.4,15206.8,15064.1,1920000.0,-0.94%,FPT
2018-06-08,15206.8,15191.0,15286.1,15064.1,2790000.0,0.31%,FPT
2018-06-07,15159.2,15508.1,15508.1,15127.5,3020000.0,-1.44%,FPT
2018-06-06,15381.2,15222.7,15381.2,15000.7,2700000.0,1.46%,FPT
2018-06-05,15159.2,15064.1,15254.4,14969.0,3580000.0,1.16%,FPT
2018-06-04,14984.8,14747.0,15048.2,14699.4,3060000.0,1.72%,FPT
2018-06-01,14731.1,14588.4,14810.4,14493.3,3430000.0,0.98%,FPT
2018-05-31,14588.4,14287.1,14810.4,14271.3,2930000.0,1.21%,FPT
2018-05-30,14414.0,15000.7,15000.7,14398.1,4220000.0,-4.11%,FPT
